,Suburb,Rooms,Type,Price,Method,SellerG,Date,Distance,Postcode,Bedroom,Bathroom,Car,Landsize,BuildingArea,CouncilArea,Lattitude,Longtitude,Regionname,Propertycount,MeanRoomsSquare,AreaRatio,MonthSale,AgeBuilding,WeekdaySale,StreetType,Weekend
8228,Port Melbourne,3,house,1400000.0,S,Marshall,2017-05-06,3.8,3207,3.0,3.0,0.0,92.0,105.0,Port Phillip,-37.8368,144.9463,Southern Metropolitan,8648.0,11.666666666666666,0.06598984771573604,5,107.0,5,other,1
8229,Port Melbourne,2,unit,520000.0,VB,Buxton,2017-04-08,3.8,3207,2.0,1.0,1.0,2166.0,54.0,Port Phillip,-37.8415,144.9412,Southern Metropolitan,8648.0,10.8,-0.9513513513513514,4,5.0,5,St,1
8230,Port Melbourne,2,house,1332000.0,S,Greg,2017-04-08,3.8,3207,2.0,1.0,2.0,288.0,126.0,Port Phillip,-37.8366,144.923,Southern Metropolitan,8648.0,25.2,-0.391304347826087,4,47.0,5,Pde,1
8231,Port Melbourne,2,house,801000.0,S,Greg,2017-04-08,3.8,3207,2.0,2.0,1.0,0.0,90.0,Port Phillip,-37.84,144.939,Southern Metropolitan,8648.0,15.0,1.0,4,5.0,5,St,1
8232,Port Melbourne,3,house,2400000.0,S,Greg,2017-04-08,3.8,3207,3.0,2.0,2.0,368.0,226.0,Port Phillip,-37.8323,144.9463,Southern Metropolitan,8648.0,28.25,-0.23905723905723905,4,137.0,5,St,1
8233,Port Melbourne,2,unit,575000.0,S,Biggin,2017-05-13,3.8,3207,2.0,1.0,1.0,7159.0,61.0,Port Phillip,-37.841,144.9386,Southern Metropolitan,8648.0,12.2,-0.9831024930747922,5,9.0,5,St,1
8234,Port Melbourne,2,unit,950000.0,S,hockingstuart,2017-04-22,3.8,3207,2.0,2.0,1.0,98.0,126.0,Port Phillip,-37.8392,144.9257,Southern Metropolitan,8648.0,21.0,0.125,4,12.0,5,St,1
8235,Port Melbourne,2,unit,730000.0,SP,Buxton,2017-04-22,3.8,3207,2.0,1.0,1.0,0.0,126.0,Port Phillip,-37.842,144.9413,Southern Metropolitan,8648.0,25.2,1.0,4,47.0,5,St,1
8236,Port Melbourne,2,unit,1110000.0,S,RT,2017-04-29,3.8,3207,2.0,2.0,1.0,0.0,126.0,Port Phillip,-37.8427,144.9378,Southern Metropolitan,8648.0,21.0,1.0,4,47.0,5,St,1
8237,Port Melbourne,2,unit,2250000.0,S,Greg,2017-04-29,3.8,3207,2.0,2.0,2.0,0.0,126.0,Port Phillip,-37.8444,144.9421,Southern Metropolitan,8648.0,21.0,1.0,4,47.0,5,Pde,1
8238,Port Melbourne,4,house,2700000.0,S,Marshall,2017-04-29,3.8,3207,4.0,3.0,2.0,317.0,156.0,Port Phillip,-37.8346,144.9358,Southern Metropolitan,8648.0,14.181818181818182,-0.3403805496828753,4,117.0,5,St,1
8239,Port Melbourne,4,house,1375000.0,S,hockingstuart,2017-04-29,3.8,3207,4.0,1.0,1.0,190.0,126.0,Port Phillip,-37.833,144.9377,Southern Metropolitan,8648.0,14.0,-0.20253164556962025,4,47.0,5,St,1
8240,Port Melbourne,2,unit,600000.0,VB,hockingstuart,2017-04-29,3.8,3207,2.0,1.0,1.0,0.0,61.0,Port Phillip,-37.8443,144.9442,Southern Metropolitan,8648.0,12.2,1.0,4,12.0,5,St,1
8241,Port Melbourne,2,unit,1030000.0,S,Buxton,2017-04-29,3.8,3207,2.0,2.0,2.0,21715.0,99.0,Port Phillip,-37.8424,144.9449,Southern Metropolitan,8648.0,16.5,-0.9909232602915559,4,12.0,5,Pl,1
8242,Prahran,3,house,1251000.0,PI,Jellis,2017-05-06,4.5,3181,3.0,1.0,0.0,195.0,126.0,Stonnington,-37.851,145.0055,Southern Metropolitan,7717.0,18.0,-0.21495327102803738,5,47.0,5,other,1
8243,Prahran,2,house,1305000.0,SP,Gary,2017-04-08,4.5,3181,2.0,1.0,1.0,210.0,126.0,Stonnington,-37.8551,145.0058,Southern Metropolitan,7717.0,25.2,-0.25,4,47.0,5,St,1
8244,Prahran,1,unit,550000.0,S,Biggin,2017-04-08,4.5,3181,1.0,1.0,1.0,0.0,126.0,Stonnington,-37.8516,144.9943,Southern Metropolitan,7717.0,42.0,1.0,4,117.0,5,Pl,1
8245,Prahran,2,unit,645000.0,S,Gary,2017-05-13,4.5,3181,2.0,1.0,1.0,2842.0,84.0,Stonnington,-37.8513,144.9943,Southern Metropolitan,7717.0,16.8,-0.9425837320574163,5,97.0,5,Pl,1
8246,Prahran,2,unit,550000.0,SP,Thomson,2017-05-13,4.5,3181,2.0,1.0,1.0,72.0,69.0,Stonnington,-37.8542,145.0024,Southern Metropolitan,7717.0,13.8,-0.02127659574468085,5,41.0,5,Rd,1
8247,Prahran,1,unit,410000.0,PI,Thomson,2017-05-13,4.5,3181,1.0,1.0,1.0,0.0,126.0,Stonnington,-37.8529,145.0103,Southern Metropolitan,7717.0,42.0,1.0,5,47.0,5,Rd,1
8248,Prahran,2,unit,690000.0,S,McGrath,2017-05-20,4.5,3181,2.0,2.0,2.0,1146.0,126.0,Stonnington,-37.8597,145.0093,Southern Metropolitan,7717.0,21.0,-0.8018867924528302,5,47.0,5,Rd,1
8249,Prahran,2,unit,630000.0,S,hockingstuart,2017-05-20,4.5,3181,2.0,1.0,1.0,0.0,59.0,Stonnington,-37.8538,145.0088,Southern Metropolitan,7717.0,11.8,1.0,5,47.0,5,St,1
8250,Prahran,2,unit,685000.0,S,hockingstuart,2017-05-20,4.5,3181,2.0,1.0,1.0,8220.0,87.0,Stonnington,-37.8508,144.9874,Southern Metropolitan,7717.0,17.4,-0.9790538100397256,5,52.0,5,St,1
8251,Prahran,2,unit,570000.0,S,Gary,2017-05-20,4.5,3181,2.0,1.0,1.0,479.0,126.0,Stonnington,-37.8489,144.9903,Southern Metropolitan,7717.0,25.2,-0.5834710743801653,5,47.0,5,St,1
8252,Prahran,1,house,860000.0,PI,hockingstuart,2017-04-22,4.5,3181,1.0,1.0,0.0,108.0,54.0,Stonnington,-37.8508,145.0051,Southern Metropolitan,7717.0,18.0,-0.3333333333333333,4,112.0,5,St,1
8253,Prahran,3,house,880000.0,PI,Buxton,2017-04-29,4.5,3181,3.0,1.0,0.0,249.0,126.0,Stonnington,-37.859,145.0038,Southern Metropolitan,7717.0,18.0,-0.328,4,47.0,5,Rd,1
8254,Prahran,2,unit,475000.0,VB,hockingstuart,2017-04-29,4.5,3181,2.0,1.0,1.0,0.0,126.0,Stonnington,-37.8519,144.9948,Southern Metropolitan,7717.0,25.2,1.0,4,47.0,5,St,1
8255,Prahran,2,unit,888000.0,S,Jellis,2017-04-29,4.5,3181,2.0,1.0,1.0,0.0,126.0,Stonnington,-37.849,145.0088,Southern Metropolitan,7717.0,25.2,1.0,4,47.0,5,Rd,1
8256,Preston,2,unit,413000.0,SP,Raine,2017-05-06,8.8,3072,2.0,1.0,1.0,0.0,126.0,Darebin,-37.7499,145.0031,Northern Metropolitan,14577.0,25.2,1.0,5,8.0,5,Rd,1
8257,Preston,3,house,1190000.0,S,Barry,2017-05-06,8.8,3072,3.0,2.0,2.0,572.0,118.0,Darebin,-37.736,145.0033,Northern Metropolitan,14577.0,14.75,-0.6579710144927536,5,82.0,5,St,1
8258,Preston,2,house,2000000.0,PI,McGrath,2017-04-08,8.8,3072,2.0,1.0,2.0,465.0,126.0,Darebin,-37.7424,145.0026,Northern Metropolitan,14577.0,25.2,-0.5736040609137056,4,47.0,5,St,1
8259,Preston,3,house,1045000.0,S,Nelson,2017-04-08,8.8,3072,3.0,1.0,2.0,513.0,126.0,Darebin,-37.7505,144.991,Northern Metropolitan,14577.0,18.0,-0.6056338028169014,4,47.0,5,St,1
8260,Preston,3,house,1121000.0,S,Barry,2017-04-08,8.8,3072,3.0,2.0,3.0,604.0,123.0,Darebin,-37.7438,144.9971,Northern Metropolitan,14577.0,15.375,-0.6616231086657497,4,92.0,5,St,1
8261,Preston,3,unit,715000.0,S,hockingstuart,2017-04-08,8.8,3072,3.0,1.0,1.0,210.0,126.0,Darebin,-37.7317,145.0083,Northern Metropolitan,14577.0,18.0,-0.25,4,21.0,5,St,1
8262,Preston,4,house,1200000.0,S,RW,2017-04-08,8.8,3072,4.0,3.0,2.0,466.0,126.0,Darebin,-37.731,145.0115,Northern Metropolitan,14577.0,11.454545454545455,-0.5743243243243243,4,47.0,5,St,1
8263,Preston,3,house,917500.0,S,Nelson,2017-04-08,8.8,3072,3.0,2.0,2.0,472.0,123.0,Darebin,-37.7336,145.0022,Northern Metropolitan,14577.0,15.375,-0.5865546218487395,4,52.0,5,St,1
8264,Preston,4,house,770000.0,S,Love,2017-05-13,8.8,3072,4.0,1.0,1.0,494.0,126.0,Darebin,-37.7386,145.0234,Northern Metropolitan,14577.0,14.0,-0.5935483870967742,5,47.0,5,St,1
8265,Preston,3,house,800000.0,PI,hockingstuart,2017-05-13,8.8,3072,3.0,2.0,2.0,319.0,124.0,Darebin,-37.7334,144.9873,Northern Metropolitan,14577.0,15.5,-0.4401805869074492,5,77.0,5,St,1
8266,Preston,4,house,1075000.0,S,Nelson,2017-05-13,8.8,3072,4.0,1.0,2.0,521.0,146.0,Darebin,-37.7506,144.99,Northern Metropolitan,14577.0,16.22222222222222,-0.5622188905547226,5,82.0,5,Gr,1
8267,Preston,3,house,1015000.0,S,Ray,2017-05-13,8.8,3072,3.0,2.0,1.0,511.0,126.0,Darebin,-37.7377,144.9911,Northern Metropolitan,14577.0,15.75,-0.6043956043956044,5,47.0,5,St,1
8268,Preston,3,townhouse,880000.0,S,Nelson,2017-05-13,8.8,3072,3.0,2.0,2.0,242.0,103.6,Darebin,-37.7506,145.0185,Northern Metropolitan,14577.0,12.95,-0.40046296296296297,5,47.0,5,St,1
8269,Preston,3,house,1020000.0,PI,hockingstuart,2017-05-13,8.8,3072,3.0,2.0,2.0,670.0,140.0,Darebin,-37.7353,145.0232,Northern Metropolitan,14577.0,17.5,-0.654320987654321,5,47.0,5,St,1
8270,Preston,3,house,1000000.0,VB,Nelson,2017-05-20,8.8,3072,3.0,1.0,3.0,624.0,145.0,Darebin,-37.7373,144.9864,Northern Metropolitan,14577.0,20.714285714285715,-0.6228868660598179,5,67.0,5,Rd,1
8271,Preston,3,house,1010000.0,SP,McGrath,2017-05-20,8.8,3072,3.0,0.0,0.0,533.0,126.0,Darebin,-37.7336,145.0168,Northern Metropolitan,14577.0,21.0,-0.6176024279210925,5,47.0,5,St,1
8272,Preston,4,house,1110000.0,S,Nelson,2017-05-20,8.8,3072,4.0,1.0,2.0,556.0,126.0,Darebin,-37.7489,144.9861,Northern Metropolitan,14577.0,14.0,-0.6304985337243402,5,82.0,5,St,1
8273,Preston,2,house,800000.0,VB,Nelson,2017-05-20,8.8,3072,2.0,1.0,1.0,405.0,126.0,Darebin,-37.7356,145.0087,Northern Metropolitan,14577.0,25.2,-0.5254237288135594,5,47.0,5,St,1
8274,Preston,3,house,910000.0,S,hockingstuart,2017-04-22,8.8,3072,3.0,1.0,1.0,674.0,90.0,Darebin,-37.7341,145.0275,Northern Metropolitan,14577.0,12.857142857142858,-0.7643979057591623,4,62.0,5,St,1
8275,Preston,3,house,1215000.0,S,hockingstuart,2017-04-22,8.8,3072,3.0,1.0,1.0,690.0,126.0,Darebin,-37.7452,145.0192,Northern Metropolitan,14577.0,18.0,-0.6911764705882353,4,47.0,5,St,1
8276,Preston,2,house,2300000.0,SP,McGrath,2017-04-22,8.8,3072,2.0,1.0,2.0,465.0,126.0,Darebin,-37.7424,145.0026,Northern Metropolitan,14577.0,25.2,-0.5736040609137056,4,47.0,5,St,1
8277,Preston,2,house,1108000.0,SP,McGrath,2017-04-22,8.8,3072,2.0,1.0,0.0,258.0,126.0,Darebin,-37.7521,145.0071,Northern Metropolitan,14577.0,25.2,-0.34375,4,77.0,5,St,1
8278,Preston,3,house,801000.0,S,Nelson,2017-04-22,8.8,3072,3.0,1.0,2.0,620.0,126.0,Darebin,-37.7305,144.9856,Northern Metropolitan,14577.0,18.0,-0.6621983914209115,4,47.0,5,St,1
8279,Preston,3,house,1010000.0,S,Nelson,2017-04-22,8.8,3072,3.0,1.0,2.0,486.0,126.0,Darebin,-37.7341,145.0096,Northern Metropolitan,14577.0,18.0,-0.5882352941176471,4,47.0,5,St,1
8280,Preston,3,house,690000.0,S,RW,2017-04-29,8.8,3072,3.0,1.0,2.0,581.0,90.0,Darebin,-37.7536,145.0191,Northern Metropolitan,14577.0,12.857142857142858,-0.7317436661698957,4,57.0,5,St,1
8281,Preston,2,house,630000.0,PI,Barry,2017-04-29,8.8,3072,2.0,1.0,1.0,319.0,126.0,Darebin,-37.7442,144.9958,Northern Metropolitan,14577.0,25.2,-0.4337078651685393,4,62.0,5,St,1
8282,Preston,3,house,1100000.0,S,Nelson,2017-04-29,8.8,3072,3.0,2.0,4.0,637.0,124.0,Darebin,-37.7344,145.0208,Northern Metropolitan,14577.0,15.5,-0.6741130091984231,4,67.0,5,St,1
8283,Preston,3,house,1055000.0,S,Nelson,2017-04-29,8.8,3072,3.0,1.0,2.0,575.0,126.0,Darebin,-37.7288,144.9849,Northern Metropolitan,14577.0,18.0,-0.6405135520684736,4,47.0,5,St,1
8284,Preston,2,unit,560000.0,S,Nelson,2017-04-29,8.8,3072,2.0,1.0,2.0,196.0,126.0,Darebin,-37.7362,144.9885,Northern Metropolitan,14577.0,25.2,-0.21739130434782608,4,47.0,5,Rd,1
8285,Preston,1,unit,385000.0,SP,Brad,2017-04-29,8.8,3072,1.0,1.0,1.0,896.0,65.0,Darebin,-37.7316,145.0201,Northern Metropolitan,14577.0,21.666666666666668,-0.8647242455775234,4,6.0,5,St,1
8286,Reservoir,4,house,741000.0,S,Ray,2017-05-06,11.2,3073,4.0,1.0,2.0,659.0,126.0,Darebin,-37.7148,145.019,Northern Metropolitan,21650.0,14.0,-0.6789808917197452,5,47.0,5,Rd,1
8287,Reservoir,3,house,725000.0,S,Barry,2017-05-06,11.2,3073,3.0,1.0,1.0,547.0,126.0,Darebin,-37.7039,145.0226,Northern Metropolitan,21650.0,18.0,-0.62555720653789,5,47.0,5,St,1
8288,Reservoir,3,unit,615000.0,S,Barry,2017-05-06,11.2,3073,3.0,1.0,2.0,320.0,126.0,Darebin,-37.7018,145.0134,Northern Metropolitan,21650.0,18.0,-0.4349775784753363,5,47.0,5,St,1
8289,Reservoir,2,unit,406000.0,S,Barry,2017-05-06,11.2,3073,2.0,1.0,1.0,0.0,126.0,Darebin,-37.7093,145.0083,Northern Metropolitan,21650.0,25.2,1.0,5,47.0,5,St,1
8290,Reservoir,3,house,1010000.0,S,Barry,2017-05-06,11.2,3073,3.0,1.0,2.0,649.0,126.0,Darebin,-37.7258,145.0113,Northern Metropolitan,21650.0,18.0,-0.6748387096774193,5,47.0,5,St,1
8291,Reservoir,2,house,852000.0,S,Love,2017-05-06,11.2,3073,2.0,1.0,2.0,705.0,126.0,Darebin,-37.712,145.0205,Northern Metropolitan,21650.0,25.2,-0.6967509025270758,5,47.0,5,St,1
8292,Reservoir,3,house,595000.0,SP,Barry,2017-05-06,11.2,3073,3.0,1.0,1.0,490.0,116.0,Darebin,-37.7152,144.9817,Northern Metropolitan,21650.0,16.571428571428573,-0.6171617161716172,5,47.0,5,St,1
8293,Reservoir,3,house,665000.0,S,Love,2017-04-08,11.2,3073,3.0,1.0,2.0,874.0,126.0,Darebin,-37.6982,145.0043,Northern Metropolitan,21650.0,18.0,-0.748,4,47.0,5,St,1
8294,Reservoir,3,unit,631000.0,S,Barry,2017-04-08,11.2,3073,3.0,1.0,1.0,267.0,126.0,Darebin,-37.714,145.007,Northern Metropolitan,21650.0,18.0,-0.35877862595419846,4,47.0,5,St,1
8295,Reservoir,4,house,905000.0,S,hockingstuart,2017-04-08,11.2,3073,4.0,2.0,2.0,696.0,142.0,Darebin,-37.7074,145.0276,Northern Metropolitan,21650.0,14.2,-0.6610978520286396,4,52.0,5,St,1
8296,Reservoir,5,house,845000.0,S,RW,2017-04-08,11.2,3073,5.0,2.0,2.0,676.0,100.0,Darebin,-37.7114,145.02100000000004,Northern Metropolitan,21650.0,8.333333333333334,-0.7422680412371134,4,57.0,5,Rd,1
8297,Reservoir,3,townhouse,815000.0,S,Barry,2017-04-08,11.2,3073,3.0,2.0,2.0,213.0,1.0,Darebin,-37.7085,145.018,Northern Metropolitan,21650.0,0.125,-0.9906542056074766,4,5.0,5,Rd,1
8298,Reservoir,4,house,770000.0,S,Ray,2017-04-08,11.2,3073,4.0,3.0,3.0,697.0,213.0,Darebin,-37.701,144.9993,Northern Metropolitan,21650.0,19.363636363636363,-0.5318681318681319,4,47.0,5,St,1
8299,Reservoir,2,house,935000.0,S,Love,2017-04-08,11.2,3073,2.0,1.0,1.0,537.0,126.0,Darebin,-37.7269,144.988,Northern Metropolitan,21650.0,25.2,-0.6199095022624435,4,47.0,5,St,1
8300,Reservoir,3,house,610000.0,S,Barry,2017-04-08,11.2,3073,3.0,1.0,2.0,435.0,102.0,Darebin,-37.7054,144.9945,Northern Metropolitan,21650.0,14.571428571428571,-0.6201117318435754,4,57.0,5,other,1
8301,Reservoir,4,house,678500.0,S,hockingstuart,2017-05-13,11.2,3073,0.0,1.0,2.0,606.0,126.0,Darebin,-37.6987,145.0203,Northern Metropolitan,21650.0,25.2,-0.6557377049180327,5,47.0,5,Rd,1
8302,Reservoir,2,house,861500.0,S,Nelson,2017-05-13,11.2,3073,2.0,1.0,1.0,419.0,100.0,Darebin,-37.721,145.016,Northern Metropolitan,21650.0,20.0,-0.6146435452793835,5,77.0,5,St,1
8303,Reservoir,3,house,801000.0,SP,Love,2017-05-13,11.2,3073,3.0,1.0,1.0,551.0,115.0,Darebin,-37.7194,145.0015,Northern Metropolitan,21650.0,16.428571428571427,-0.6546546546546547,5,67.0,5,St,1
8304,Reservoir,4,house,1150000.0,S,Barry,2017-05-13,11.2,3073,4.0,1.0,2.0,928.0,126.0,Darebin,-37.7179,144.9908,Northern Metropolitan,21650.0,14.0,-0.7609108159392789,5,47.0,5,St,1
8305,Reservoir,3,house,760000.0,PI,Barry,2017-05-13,11.2,3073,3.0,2.0,2.0,567.0,126.0,Darebin,-37.7236,144.9876,Northern Metropolitan,21650.0,15.75,-0.6363636363636364,5,47.0,5,St,1
8306,Reservoir,2,unit,490000.0,S,Ray,2017-05-13,11.2,3073,2.0,1.0,1.0,143.0,85.0,Darebin,-37.6955,145.0097,Northern Metropolitan,21650.0,17.0,-0.2543859649122807,5,8.0,5,Rd,1
8307,Reservoir,3,house,605000.0,S,Love,2017-05-13,11.2,3073,3.0,1.0,2.0,371.0,112.0,Darebin,-37.7068,145.0193,Northern Metropolitan,21650.0,16.0,-0.5362318840579711,5,67.0,5,Rd,1
8308,Reservoir,2,townhouse,652000.0,S,Nelson,2017-05-13,11.2,3073,2.0,2.0,2.0,254.0,93.0,Darebin,-37.7071,145.0108,Northern Metropolitan,21650.0,15.5,-0.46397694524495675,5,10.0,5,Rd,1
8309,Reservoir,2,townhouse,615000.0,S,Ray,2017-05-20,11.2,3073,2.0,1.0,1.0,202.0,126.0,Darebin,-37.7199,145.0091,Northern Metropolitan,21650.0,25.2,-0.23170731707317074,5,47.0,5,St,1
8310,Reservoir,1,unit,407000.0,S,Ray,2017-05-20,11.2,3073,1.0,1.0,1.0,108.0,126.0,Darebin,-37.7196,145.0092,Northern Metropolitan,21650.0,42.0,0.07692307692307693,5,47.0,5,St,1
8311,Reservoir,4,house,930000.0,S,Barry,2017-05-20,11.2,3073,4.0,1.0,3.0,635.0,126.0,Darebin,-37.7205,145.0165,Northern Metropolitan,21650.0,14.0,-0.668856767411301,5,47.0,5,Rd,1
8312,Reservoir,3,townhouse,741000.0,S,Barry,2017-05-20,11.2,3073,3.0,2.0,2.0,257.0,120.0,Darebin,-37.7218,145.0231,Northern Metropolitan,21650.0,15.0,-0.363395225464191,5,47.0,5,Rd,1
8313,Reservoir,2,house,375000.0,PI,Nelson,2017-05-20,11.2,3073,2.0,1.0,1.0,101.0,67.0,Darebin,-37.7091,145.0259,Northern Metropolitan,21650.0,13.4,-0.20238095238095238,5,37.0,5,Rd,1
8314,Reservoir,4,house,1005000.0,S,Nelson,2017-05-20,11.2,3073,4.0,2.0,5.0,768.0,126.0,Darebin,-37.6947,144.9851,Northern Metropolitan,21650.0,12.6,-0.7181208053691275,5,47.0,5,Ct,1
8315,Reservoir,4,house,800000.0,SP,RW,2017-04-22,11.2,3073,4.0,1.0,4.0,605.0,126.0,Darebin,-37.7051,145.0331,Northern Metropolitan,21650.0,14.0,-0.655266757865937,4,47.0,5,St,1
8316,Reservoir,2,unit,395000.0,S,Stockdale,2017-04-22,11.2,3073,2.0,1.0,1.0,166.0,126.0,Darebin,-37.6986,145.024,Northern Metropolitan,21650.0,25.2,-0.136986301369863,4,27.0,5,Pl,1
8317,Reservoir,2,house,1025000.0,S,Barry,2017-04-29,11.2,3073,2.0,2.0,1.0,715.0,126.0,Darebin,-37.7302,145.0129,Northern Metropolitan,21650.0,21.0,-0.7003567181926278,4,47.0,5,St,1
8318,Reservoir,2,unit,505000.0,S,RW,2017-04-29,11.2,3073,2.0,1.0,1.0,110.0,1.0,Darebin,-37.7216,145.0099,Northern Metropolitan,21650.0,0.2,-0.9819819819819819,4,57.0,5,Rd,1
8319,Richmond,2,house,950000.0,VB,hockingstuart,2017-05-06,2.6,3121,2.0,1.0,0.0,150.0,126.0,Yarra,-37.8191,144.9977,Northern Metropolitan,14949.0,25.2,-0.08695652173913043,5,47.0,5,St,1
8320,Richmond,2,house,1110000.0,S,hockingstuart,2017-05-06,2.6,3121,2.0,1.0,0.0,166.0,126.0,Yarra,-37.8172,145.0053,Northern Metropolitan,14949.0,25.2,-0.136986301369863,5,47.0,5,St,1
8321,Richmond,2,townhouse,950000.0,VB,hockingstuart,2017-05-06,2.6,3121,2.0,1.0,1.0,113.0,118.0,Yarra,-37.8119,144.9947,Northern Metropolitan,14949.0,23.6,0.021645021645021644,5,5.0,5,St,1
8322,Richmond,2,unit,1226000.0,S,hockingstuart,2017-05-06,2.6,3121,2.0,1.0,1.0,826.0,99.0,Yarra,-37.821,145.0054,Northern Metropolitan,14949.0,19.8,-0.7859459459459459,5,21.0,5,St,1
8323,Richmond,1,unit,500000.0,VB,Collins,2017-05-06,2.6,3121,1.0,1.0,1.0,2044.0,126.0,Yarra,-37.817,144.9955,Northern Metropolitan,14949.0,42.0,-0.8838709677419355,5,47.0,5,St,1
8324,Richmond,3,house,1214000.0,S,Nelson,2017-05-06,2.6,3121,3.0,1.0,0.0,176.0,106.0,Yarra,-37.8162,145.006,Northern Metropolitan,14949.0,15.142857142857142,-0.24822695035460993,5,117.0,5,St,1
8325,Richmond,1,unit,370000.0,SP,Biggin,2017-04-08,2.6,3121,1.0,1.0,1.0,3512.0,126.0,Yarra,-37.8183,144.9979,Northern Metropolitan,14949.0,42.0,-0.9307311709730621,4,6.0,5,Rd,1
8326,Richmond,3,unit,790000.0,SP,Biggin,2017-04-08,2.6,3121,3.0,1.0,1.0,0.0,90.0,Yarra,-37.833,144.997,Northern Metropolitan,14949.0,12.857142857142858,1.0,4,18.0,5,St,1
8327,Richmond,3,house,1400000.0,VB,Nelson,2017-04-08,2.6,3121,3.0,2.0,0.0,848.0,126.0,Yarra,-37.8235,144.9963,Northern Metropolitan,14949.0,15.75,-0.7412731006160165,4,47.0,5,St,1
8328,Richmond,2,unit,500000.0,VB,Jellis,2017-04-08,2.6,3121,2.0,1.0,1.0,0.0,126.0,Yarra,-37.8175,144.9974,Northern Metropolitan,14949.0,25.2,1.0,4,5.0,5,St,1
8329,Richmond,2,townhouse,1090000.0,S,Fletchers,2017-04-08,2.6,3121,2.0,2.0,1.0,0.0,137.0,Yarra,-37.8151,145.0003,Northern Metropolitan,14949.0,22.833333333333332,1.0,4,15.0,5,St,1
8330,Richmond,3,house,1785000.0,S,hockingstuart,2017-04-08,2.6,3121,3.0,1.0,0.0,240.0,115.0,Yarra,-37.8221,144.9964,Northern Metropolitan,14949.0,16.428571428571427,-0.352112676056338,4,59.0,5,other,1
8331,Richmond,2,unit,560000.0,PI,Ray,2017-04-08,2.6,3121,2.0,1.0,1.0,7455.0,65.0,Yarra,-37.822,145.0104,Northern Metropolitan,14949.0,13.0,-0.9827127659574468,4,9.0,5,St,1
8332,Richmond,2,unit,690000.0,VB,hockingstuart,2017-05-13,2.6,3121,2.0,2.0,1.0,760.0,126.0,Yarra,-37.825,144.9976,Northern Metropolitan,14949.0,21.0,-0.7155756207674944,5,7.0,5,St,1
8333,Richmond,2,house,1050000.0,PI,Biggin,2017-05-13,2.6,3121,2.0,1.0,0.0,134.0,63.7,Yarra,-37.817,145.0058,Northern Metropolitan,14949.0,12.74,-0.3555892766818412,5,117.0,5,St,1
8334,Richmond,3,house,2060000.0,PI,Marshall,2017-05-13,2.6,3121,3.0,2.0,1.0,181.0,126.0,Yarra,-37.8161,145.0037,Northern Metropolitan,14949.0,15.75,-0.1791530944625407,5,47.0,5,St,1
8335,Richmond,2,house,860000.0,PI,Biggin,2017-05-20,2.6,3121,2.0,1.0,0.0,111.0,126.0,Yarra,-37.8108,144.9955,Northern Metropolitan,14949.0,25.2,0.06329113924050633,5,47.0,5,St,1
8336,Richmond,3,townhouse,1052000.0,S,Jellis,2017-05-20,2.6,3121,3.0,1.0,2.0,0.0,100.0,Yarra,-37.8221,144.9988,Northern Metropolitan,14949.0,14.285714285714286,1.0,5,7.0,5,St,1
8337,Richmond,3,house,3000000.0,VB,Jellis,2017-05-20,2.6,3121,3.0,2.0,7.0,230.0,204.0,Yarra,-37.8213,144.9948,Northern Metropolitan,14949.0,25.5,-0.059907834101382486,5,6.0,5,St,1
8338,Richmond,3,house,1330000.0,S,Jellis,2017-04-22,2.6,3121,3.0,1.0,1.0,154.0,95.0,Yarra,-37.8264,145.0123,Northern Metropolitan,14949.0,13.571428571428571,-0.23694779116465864,4,117.0,5,St,1
8339,Richmond,2,unit,630000.0,S,Biggin,2017-04-29,2.6,3121,2.0,2.0,1.0,3512.0,126.0,Yarra,-37.8183,144.9979,Northern Metropolitan,14949.0,21.0,-0.9307311709730621,4,6.0,5,Rd,1
8340,Richmond,2,house,1210000.0,S,Jellis,2017-04-29,2.6,3121,2.0,1.0,0.0,178.0,126.0,Yarra,-37.8226,145.0064,Northern Metropolitan,14949.0,25.2,-0.17105263157894737,4,47.0,5,St,1
8341,Richmond,1,house,911000.0,S,Biggin,2017-04-29,2.6,3121,1.0,1.0,0.0,126.0,77.0,Yarra,-37.8259,145.0107,Northern Metropolitan,14949.0,25.666666666666668,-0.2413793103448276,4,117.0,5,St,1
8342,Richmond,3,house,1590000.0,S,hockingstuart,2017-04-29,2.6,3121,3.0,1.0,1.0,318.0,126.0,Yarra,-37.8225,145.0096,Northern Metropolitan,14949.0,18.0,-0.43243243243243246,4,47.0,5,St,1
8343,Rosanna,4,house,1380000.0,S,Fletchers,2017-04-08,11.4,3084,4.0,2.0,2.0,607.0,126.0,Banyule,-37.7334,145.0631,Eastern Metropolitan,3540.0,12.6,-0.6562073669849932,4,47.0,5,Gr,1
8344,Rosanna,4,house,1150000.0,SP,Miles,2017-05-13,11.4,3084,4.0,1.0,2.0,672.0,126.0,Banyule,-37.7438,145.0769,Eastern Metropolitan,3540.0,14.0,-0.6842105263157895,5,47.0,5,Pde,1
8345,Rosanna,4,house,1160000.0,S,Barry,2017-05-20,11.4,3084,4.0,2.0,2.0,613.0,126.0,Banyule,-37.7323,145.0692,Eastern Metropolitan,3540.0,12.6,-0.6589986468200271,5,47.0,5,Dr,1
